caller,file_path,github_url
ClipCocoDataset.get_tokenizer;ClipCaptionModel.__init__,DavidHuji_CapDec/CapDec/gpt2_prefix.py,github.com/davidhuji/capdec
,salesforce_CodeRL/CodeRL/transformers/examples/tensorflow/token-classification/run_ner.py,github.com/salesforce/coderl
ErLangShenModel.__init__;LuotuoBertModel.__init__,wangyuxinwhy_uniem/uniem/mteb-zh/mteb_zh/models.py,github.com/wangyuxinwhy/uniem
main,salesforce_CodeRL/CodeRL/transformers/examples/legacy/question-answering/run_squad_trainer.py,github.com/salesforce/coderl
ResponseGenerator.get_bloom,karthikv792_LLMs-Planning/LLMs-Planning/llm_planning_analysis/response_generation.py,github.com/karthikv792/llms-planning
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/run_openai_gpt.py,github.com/voidism/diffcse
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/jax-projects/wav2vec2/run_wav2vec2_pretrain_flax.py,github.com/cuongnn218/zalo_ltr_2021
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/question-answering/run_qa.py,github.com/cuongnn218/zalo_ltr_2021
load_model,andreamad8_FSB/FSB/demo/app.py,github.com/andreamad8/fsb
T5Gen_Model.__init__,awslabs_pptod/pptod/E2E_TOD/modelling/T5Model.py,github.com/awslabs/pptod
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/rag/eval_rag.py,github.com/cuongnn218/zalo_ltr_2021
ModelAndTokenizer.__init__,kmeng01_memit/memit/experiments/causal_trace.py,github.com/kmeng01/memit
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/tensorflow/language-modeling/run_mlm.py,github.com/cuongnn218/zalo_ltr_2021
create_model,gitmylo_audio-webui/audio-webui/webui/modules/implementations/audioldm.py,github.com/gitmylo/audio-webui
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/translation/run_translation.py,github.com/cuongnn218/zalo_ltr_2021
BaseTransformer.__init__,facebookresearch_KILT/KILT/kilt/readers/t5/base_transformer.py,github.com/facebookresearch/kilt
LlavaLlamaModel.initialize_vision_modules;LlavaLlamaModel.__init__,tabtoyou_KoLLaVA/KoLLaVA/llava/model/llava.py,github.com/tabtoyou/kollava
,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/image-classification/run_image_classification.py,github.com/cuongnn218/zalo_ltr_2021
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/language-modeling/run_mlm.py,github.com/salesforce/coderl
T5SummarizationDistiller.pre_init;BartSummarizationDistiller.pre_init,allenai_comet-atomic-2020/comet-atomic-2020/models/comet_atomic2020_bart/distillation.py,github.com/allenai/comet-atomic-2020
main,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/ssll/pretrain.py,github.com/alibabaresearch/damo-convai
TextModel.__init__,YeexiaoZheng_Multimodal-Sentiment-Analysis/Multimodal-Sentiment-Analysis/Models/OTEModel.py,github.com/yeexiaozheng/multimodal-sentiment-analysis
main,voidism_DiffCSE/DiffCSE/train.py,github.com/voidism/diffcse
main,salesforce_CodeRL/CodeRL/transformers/examples/flax/text-classification/run_flax_glue.py,github.com/salesforce/coderl
main;get_teacher_predictions,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/zero-shot-distillation/distill_classifier.py,github.com/salesforce/coderl
,jonatasgrosman_wav2vec2-sprint/wav2vec2-sprint/common_voice_eval.py,github.com/jonatasgrosman/wav2vec2-sprint
,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/token-classification/run_ner.py,github.com/salesforce/coderl
,NorskRegnesentral_skweak/skweak/examples/sentiment/transformer_model.py,github.com/norskregnesentral/skweak
TCTrainingInstructor._load_dataset_and_prepare_dataloader,yangheng95_PyABSA/PyABSA/pyabsa/tasks/TextClassification/instructor/classifier_instructor.py,github.com/yangheng95/pyabsa
main,allenai_comet-atomic-2020/comet-atomic-2020/models/comet_atomic2020_gpt2/comet_gpt2.py,github.com/allenai/comet-atomic-2020
GPT2LM.__init__,thunlp_OpenBackdoor/OpenBackdoor/openbackdoor/defenders/onion_defender.py,github.com/thunlp/openbackdoor
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/translation/run_translation_no_trainer.py,github.com/salesforce/coderl
transformers,HazyResearch_domino/domino/domino/_embed/transformers.py,github.com/hazyresearch/domino
Framework.load_model,princeton-nlp_MeZO/MeZO/large_models/run.py,github.com/princeton-nlp/mezo
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/question-answering/run_qa_beam_search.py,github.com/cuongnn218/zalo_ltr_2021
main,RUC-GSAI_YuLan-IR/YuLan-IR/RETA-LLM/indexer/train_dam_module.py,github.com/ruc-gsai/yulan-ir
main,salesforce_CodeRL/CodeRL/generate.py,github.com/salesforce/coderl
SummarizationDistiller.__init__,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/seq2seq-distillation/distillation.py,github.com/salesforce/coderl
,csinva_gpt-paper-title-generator/gpt-paper-title-generator/gptneo/02_finetune_hf.py,github.com/csinva/gpt-paper-title-generator
Detr.__init__,qanastek_HugsVision/HugsVision/build/lib/hugsvision/models/Detr.py,github.com/qanastek/hugsvision
Transformer.__init__,antoyang_TubeDETR/TubeDETR/models/transformer.py,github.com/antoyang/tubedetr
training_function.inner_training_loop;get_dataloaders,flowersteam_Grounding_LLMs_with_online_RL/Grounding_LLMs_with_online_RL/v0.13.2/accelerate-0.13.2/examples/by_feature/memory.py,github.com/flowersteam/grounding_llms_with_online_rl
RNARegressor.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/RNARegression/prediction/rna_regressor.py,github.com/yangheng95/pyabsa
make_delta,tabtoyou_KoLLaVA/KoLLaVA/llava/model/make_delta.py,github.com/tabtoyou/kollava
LinkerRegen.load_models;LinkerRegen.load_tokenizer,IBM_zshot/zshot/zshot/linker/linker_regen/linker_regen.py,github.com/ibm/zshot
ModelEvalTester.get_model;ModelEvalTester.get_tokenizer,salesforce_CodeRL/CodeRL/transformers/examples/legacy/seq2seq/old_test_fsmt_bleu_score.py,github.com/salesforce/coderl
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/token-classification/run_ner.py,github.com/cuongnn218/zalo_ltr_2021
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/text-classification/run_xnli.py,github.com/cuongnn218/zalo_ltr_2021
RelogicModel.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/star/data_systhesis/snowball/generator/models/relogic.py,github.com/alibabaresearch/damo-convai
get_mrpc_setup;get_dataloader,flowersteam_Grounding_LLMs_with_online_RL/Grounding_LLMs_with_online_RL/v0.13.2/accelerate-0.13.2/src/accelerate/test_utils/scripts/external_deps/test_metrics.py,github.com/flowersteam/grounding_llms_with_online_rl
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/legacy/run_language_modeling.py,github.com/cuongnn218/zalo_ltr_2021
GraphInputLayerPLM.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/sunsql/model/encoder/graph_input.py,github.com/alibabaresearch/damo-convai
SentenceClassifier._load_remote_model;SentenceClassifier._load_local_model,labteral_ernie/ernie/ernie/ernie.py,github.com/labteral/ernie
main,neulab_knn-transformers/knn-transformers/run_clm.py,github.com/neulab/knn-transformers
,ashawkey_stable-dreamfusion/stable-dreamfusion/evaluation/Prompt.py,github.com/ashawkey/stable-dreamfusion
load_model,Akegarasu_ChatGLM-webui/ChatGLM-webui/modules/model.py,github.com/akegarasu/chatglm-webui
BaseTTSInfer.build_asr,AIGC-Audio_AudioGPT/AudioGPT/NeuralSeq/inference/tts/base_tts_infer.py,github.com/aigc-audio/audiogpt
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/question-answering/run_squad_trainer.py,github.com/voidism/diffcse
BertEncoder.__init__,marshuang80_gloria/gloria/gloria/models/text_model.py,github.com/marshuang80/gloria
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/tensorflow/translation/run_translation.py,github.com/cuongnn218/zalo_ltr_2021
ReGenLightning.__init__,RUC-GSAI_YuLan-IR/YuLan-IR/WebBrain/retriever/models/regen_retriever.py,github.com/ruc-gsai/yulan-ir
,clue-ai_ChatYuan/ChatYuan/app_gradio.py,github.com/clue-ai/chatyuan
,zjunlp_OntoProtein/OntoProtein/src/test.py,github.com/zjunlp/ontoprotein
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/language-modeling/run_plm.py,github.com/cuongnn218/zalo_ltr_2021
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/translation/run_translation.py,github.com/salesforce/coderl
,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/codeparrot/scripts/validation_loss.py,github.com/salesforce/coderl
train,bofenghuang_vigogne/vigogne/vigogne/train/train_sft.py,github.com/bofenghuang/vigogne
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/token-classification/run_tf_ner.py,github.com/voidism/diffcse
main,airsplay_vokenization/vokenization/vlm/run_glue.py,github.com/airsplay/vokenization
ReRanker.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/r2sql/sparc/reranker/model.py,github.com/alibabaresearch/damo-convai
,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/token-classification/run_ner_no_trainer.py,github.com/cuongnn218/zalo_ltr_2021
main,michiyasunaga_LinkBERT/LinkBERT/src/qa/run_qa.py,github.com/michiyasunaga/linkbert
TrainCommand.__init__,songhaoyu_BoB/BoB/xlibs/commands/train.py,github.com/songhaoyu/bob
main,salesforce_CodeRL/CodeRL/transformers/examples/tensorflow/text-classification/run_text_classification.py,github.com/salesforce/coderl
load_model,yuchenlin_SwiftSage/SwiftSage/eval_utils.py,github.com/yuchenlin/swiftsage
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/text-classification/run_tf_glue.py,github.com/voidism/diffcse
,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/asr_experiments/transcribe_wav2vec_robust.py,github.com/yuangongnd/whisper-at
,kmeng01_memit/memit/rome/layer_stats.py,github.com/kmeng01/memit
,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/distillation/scripts/extract_distilbert.py,github.com/cuongnn218/zalo_ltr_2021
,sail-sg_EditAnything/EditAnything/tools/sam2image_ori_version.py,github.com/sail-sg/editanything
CondenserForPretraining.from_pretrained,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/Condenser/modeling.py,github.com/cuongnn218/zalo_ltr_2021
training_function;get_dataloaders,flowersteam_Grounding_LLMs_with_online_RL/Grounding_LLMs_with_online_RL/v0.13.2/accelerate-0.13.2/examples/by_feature/multi_process_metrics.py,github.com/flowersteam/grounding_llms_with_online_rl
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/text-classification/run_xnli.py,github.com/voidism/diffcse
main,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/quantization-qdqbert/run_quant_qa.py,github.com/salesforce/coderl
ATModel.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/spectra/modeling_spectra/model.py,github.com/alibabaresearch/damo-convai
TADTrainingInstructor._load_dataset_and_prepare_dataloader,yangheng95_PyABSA/PyABSA/pyabsa/tasks/TextAdversarialDefense/instructor/tad_instructor.py,github.com/yangheng95/pyabsa
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/image-pretraining/run_mae.py,github.com/salesforce/coderl
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/language-modeling/run_clm.py,github.com/cuongnn218/zalo_ltr_2021
get_hubert_kmeans,zhvng_open-musiclm/open-musiclm/open_musiclm/hf_hubert_kmeans.py,github.com/zhvng/open-musiclm
,AIGC-Audio_AudioGPT/AudioGPT/text_to_audio/Make_An_Audio/ldm/modules/encoders/open_clap/bert.py,github.com/aigc-audio/audiogpt
KoBARTConditionalGeneration.__init__,seujung_KoBART-summarization/KoBART-summarization/train.py,github.com/seujung/kobart-summarization
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/tensorflow/text-classification/run_text_classification.py,github.com/cuongnn218/zalo_ltr_2021
extract_bert_node_features_from_adj,INK-USC_MHGRN/MHGRN/utils/extract_bert_node_features.py,github.com/ink-usc/mhgrn
,microsoft_DialoGPT/DialoGPT/gradiodemo.py,github.com/microsoft/dialogpt
run_pplm_example,salesforce_CodeRL/CodeRL/transformers/examples/research_projects/pplm/run_pplm.py,github.com/salesforce/coderl
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/audio-classification/run_audio_classification.py,github.com/cuongnn218/zalo_ltr_2021
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/text-classification/run_glue.py,github.com/cuongnn218/zalo_ltr_2021
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/token-classification/run_ner.py,github.com/voidism/diffcse
main,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/question-answering/run_qa.py,github.com/voidism/diffcse
RNAClassifier.__init__,yangheng95_PyABSA/PyABSA/pyabsa/tasks/_Archive/RNAClassification/prediction/rna_classifier.py,github.com/yangheng95/pyabsa
,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/proton/preprocess/test_grappa_prob.py,github.com/alibabaresearch/damo-convai
train,tabtoyou_KoLLaVA/KoLLaVA/llava/train/train.py,github.com/tabtoyou/kollava
ResponseGenerator.get_bloom,karthikv792_LLMs-Planning/LLMs-Planning/plan-bench/response_generation.py,github.com/karthikv792/llms-planning
PPLMGeneration.__init__,allenai_real-toxicity-prompts/real-toxicity-prompts/generation/pplm_generation.py,github.com/allenai/real-toxicity-prompts
VR3M.__init__,siddk_voltron-robotics/voltron-robotics/voltron/models/reproductions/vr3m.py,github.com/siddk/voltron-robotics
,renatoviolin_Semantic-Search/Semantic-Search/bert_model.py,github.com/renatoviolin/semantic-search
Orthography.create_processor;main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/wav2vec2/run_asr.py,github.com/cuongnn218/zalo_ltr_2021
main,27182812_ChatGLM-LLaMA-chinese-insturct/ChatGLM-LLaMA-chinese-insturct/finetune.py,github.com/27182812/chatglm-llama-chinese-insturct
DialoGPTDecoder._init_from_pretrained,facebookresearch_ParlAI/ParlAI/parlai/agents/hugging_face/dialogpt.py,github.com/facebookresearch/parlai
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/mlm_wwm/run_mlm_wwm.py,github.com/cuongnn218/zalo_ltr_2021
load_quant,ypwhs_CreativeChatGLM/CreativeChatGLM/gptq/llama_inference.py,github.com/ypwhs/creativechatglm
main,aimagelab_multimodal-garment-designer/multimodal-garment-designer/eval.py,github.com/aimagelab/multimodal-garment-designer
main,salesforce_CodeRL/CodeRL/transformers/examples/legacy/question-answering/run_squad.py,github.com/salesforce/coderl
,qanastek_HugsVision/HugsVision/recipes/pneumothorax/binary_classification/predict.py,github.com/qanastek/hugsvision
create_student_by_copying_alternating_layers,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/seq2seq-distillation/make_student.py,github.com/cuongnn218/zalo_ltr_2021
,rinnakk_japanese-pretrained-models/japanese-pretrained-models/src/task/pretrain_roberta/checkpoint2huggingface.py,github.com/rinnakk/japanese-pretrained-models
Manager.__init__,devjwsong_gpt2-dialogue-generation-pytorch/gpt2-dialogue-generation-pytorch/src/main.py,github.com/devjwsong/gpt2-dialogue-generation-pytorch
load_model,tabtoyou_KoLLaVA/KoLLaVA/llava/serve/model_worker.py,github.com/tabtoyou/kollava
T5Model.__init__,declare-lab_conv-emotion/conv-emotion/emotion-cause-extraction/RoBERTa Baseline/simpletransformers/t5/t5_model.py,github.com/declare-lab/conv-emotion
PLMVictim.__init__,thunlp_OpenBackdoor/OpenBackdoor/openbackdoor/victims/plms.py,github.com/thunlp/openbackdoor
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/pytorch/question-answering/run_seq2seq_qa.py,github.com/cuongnn218/zalo_ltr_2021
main,salesforce_CodeRL/CodeRL/transformers/examples/pytorch/speech-pretraining/run_wav2vec2_pretraining_no_trainer.py,github.com/salesforce/coderl
check_safety,7eu7d7_DreamArtist-stable-diffusion/DreamArtist-stable-diffusion/modules/safety.py,github.com/7eu7d7/dreamartist-stable-diffusion
main,CuongNN218_zalo_ltr_2021/zalo_ltr_2021/transformers/examples/research_projects/rag-end2end-retriever/use_own_knowledge_dataset.py,github.com/cuongnn218/zalo_ltr_2021
main,sail-sg_EditAnything/EditAnything/utils/train_dreambooth_lora_inpaint.py,github.com/sail-sg/editanything
ReRanker.__init__,AlibabaResearch_DAMO-ConvAI/DAMO-ConvAI/r2sql/cosql/reranker/model.py,github.com/alibabaresearch/damo-convai
TextEncoder.__init__,AIGC-Audio_AudioGPT/AudioGPT/text_to_audio/Make_An_Audio/wav_evaluation/models/clap.py,github.com/aigc-audio/audiogpt
,voidism_DiffCSE/DiffCSE/transformers-4.2.1/examples/legacy/run_camembert.py,github.com/voidism/diffcse
main,salesforce_CodeRL/CodeRL/transformers/examples/legacy/run_openai_gpt.py,github.com/salesforce/coderl
,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/intermediate_feat_extract/esc-50/extract_esc50_w2v_robust_all.py,github.com/yuangongnd/whisper-at
ExtractiveSummarizer.__init__;ExtractiveSummarizer.setup,HHousen_TransformerSum/TransformerSum/src/extractive.py,github.com/hhousen/transformersum
main,voidism_DiffCSE/DiffCSE/evaluation.py,github.com/voidism/diffcse
,YuanGongND_whisper-at/whisper-at/src/noise_robust_asr/asr_experiments/transcribe_wav2vec_base.py,github.com/yuangongnd/whisper-at
,guifaChild_text_to_vedio/text_to_vedio/ChatGLM-6B-main/api.py,github.com/guifachild/text_to_vedio
,china-ai-law-challenge_CAIL2020/CAIL2020/ydlj/baseline/run_cail.py,github.com/china-ai-law-challenge/cail2020
,renatoviolin_Semantic-Search/Semantic-Search/sentenceBERT_model.py,github.com/renatoviolin/semantic-search
,zhoujx4_NLP-Series-sentence-embeddings/NLP-Series-sentence-embeddings/run_unsup_esimcse.py,github.com/zhoujx4/nlp-series-sentence-embeddings
,andreamad8_FSB/FSB/data/wow/generate_closest_shots_embeddings.py,github.com/andreamad8/fsb
link,usc-isi-i2_cskg/cskg/grounding/groundcskg/graphify/link.py,github.com/usc-isi-i2/cskg
get_sent_emb,usc-isi-i2_cskg/cskg/embeddings/relation_analysis.py,github.com/usc-isi-i2/cskg
main,Guzpenha_transformer_rankers/transformer_rankers/transformer_rankers/scripts/train_sentenceBERT_crr.py,github.com/guzpenha/transformer_rankers
,andreamad8_FSB/FSB/data/wit/generate_closest_shots_embeddings.py,github.com/andreamad8/fsb
get_sbert,amazon-science_sccl/sccl/utils/.ipynb_checkpoints/optimizer-checkpoint.py,github.com/amazon-science/sccl
Model.init_model,1rgs_clarity-reader/clarity-reader/backend/pkg/embed.py,github.com/1rgs/clarity-reader
,usc-isi-i2_cskg/cskg/embeddings/edge_analysis.py,github.com/usc-isi-i2/cskg
Retrieval.load_encoder,shmsw25_FActScore/FActScore/factscore/retrieval.py,github.com/shmsw25/factscore
Evaluator._create_model,facebookresearch_ParlAI/ParlAI/projects/roscoe/score.py,github.com/facebookresearch/parlai
,ashawkey_stable-dreamfusion/stable-dreamfusion/evaluation/r_precision.py,github.com/ashawkey/stable-dreamfusion
